user_id	first_touch_at	utm_source	utm_campaign
96869	2018-01-28 17:27:45	nytimes	getting-to-know-cool-tshirts
97265	2018-01-18 01:10:36	nytimes	getting-to-know-cool-tshirts
97266	2018-01-11 14:13:59	medium	interview-with-cool-tshirts-founder
97280	2018-01-27 15:54:50	buzzfeed	ten-crazy-cool-tshirts-facts
97340	2018-01-10 02:30:00	nytimes	getting-to-know-cool-tshirts
97342	2018-01-15 05:45:56	medium	interview-with-cool-tshirts-founder
97389	2018-01-09 06:09:45	nytimes	getting-to-know-cool-tshirts
97483	2018-01-16 20:06:49	nytimes	getting-to-know-cool-tshirts
97631	2018-01-21 18:50:02	nytimes	getting-to-know-cool-tshirts
97670	2018-01-08 16:15:09	medium	interview-with-cool-tshirts-founder
97680	2018-01-01 18:34:28	medium	interview-with-cool-tshirts-founder
97714	2018-01-24 00:44:19	medium	interview-with-cool-tshirts-founder
97736	2018-01-10 00:16:13	medium	interview-with-cool-tshirts-founder
97739	2018-01-07 04:41:44	nytimes	getting-to-know-cool-tshirts
97845	2018-01-24 11:15:12	nytimes	getting-to-know-cool-tshirts
97857	2018-01-18 17:22:49	nytimes	getting-to-know-cool-tshirts
97891	2018-01-23 12:00:08	nytimes	getting-to-know-cool-tshirts
98034	2018-01-09 09:51:05	nytimes	getting-to-know-cool-tshirts
98051	2018-01-06 05:03:04	buzzfeed	ten-crazy-cool-tshirts-facts
98074	2018-01-18 06:06:48	medium	interview-with-cool-tshirts-founder
98161	2018-01-22 03:30:01	buzzfeed	ten-crazy-cool-tshirts-facts
98233	2018-01-15 07:54:02	medium	interview-with-cool-tshirts-founder
98245	2018-01-23 10:02:39	medium	interview-with-cool-tshirts-founder
98355	2018-01-20 00:51:55	medium	interview-with-cool-tshirts-founder
98361	2018-01-22 20:26:39	buzzfeed	ten-crazy-cool-tshirts-facts
98378	2018-01-13 08:58:46	nytimes	getting-to-know-cool-tshirts
98408	2018-01-03 04:34:14	nytimes	getting-to-know-cool-tshirts
98452	2018-01-11 21:50:42	medium	interview-with-cool-tshirts-founder
98513	2018-01-02 23:51:23	medium	interview-with-cool-tshirts-founder
98559	2018-01-02 08:29:04	medium	interview-with-cool-tshirts-founder
98651	2018-01-15 01:55:36	nytimes	getting-to-know-cool-tshirts
98666	2018-01-17 01:51:06	medium	interview-with-cool-tshirts-founder
98682	2018-01-04 19:02:40	google	cool-tshirts-search
98684	2018-01-08 05:34:33	nytimes	getting-to-know-cool-tshirts
98800	2018-01-04 19:22:31	medium	interview-with-cool-tshirts-founder
98840	2018-01-06 01:22:48	buzzfeed	ten-crazy-cool-tshirts-facts
98921	2018-01-02 05:09:36	nytimes	getting-to-know-cool-tshirts
98944	2018-01-22 23:31:59	buzzfeed	ten-crazy-cool-tshirts-facts
98980	2018-01-07 07:20:03	nytimes	getting-to-know-cool-tshirts
99046	2018-01-20 09:17:17	google	cool-tshirts-search
99170	2018-01-01 13:18:21	nytimes	getting-to-know-cool-tshirts
99285	2018-01-22 16:02:58	medium	interview-with-cool-tshirts-founder
99286	2018-01-30 00:34:01	medium	interview-with-cool-tshirts-founder
99308	2018-01-19 01:07:05	nytimes	getting-to-know-cool-tshirts
99319	2018-01-16 08:19:58	nytimes	getting-to-know-cool-tshirts
99344	2018-01-18 19:48:32	google	cool-tshirts-search
99370	2018-01-10 01:32:38	buzzfeed	ten-crazy-cool-tshirts-facts
99500	2018-01-03 13:45:56	buzzfeed	ten-crazy-cool-tshirts-facts
99520	2018-01-03 01:01:37	google	cool-tshirts-search
99530	2018-01-02 07:25:31	medium	interview-with-cool-tshirts-founder
99576	2018-01-12 08:26:56	medium	interview-with-cool-tshirts-founder
99589	2018-01-15 00:42:43	nytimes	getting-to-know-cool-tshirts
99594	2018-01-03 06:06:11	nytimes	getting-to-know-cool-tshirts
99656	2018-01-25 00:31:21	nytimes	getting-to-know-cool-tshirts
99671	2018-01-14 23:15:12	buzzfeed	ten-crazy-cool-tshirts-facts
99684	2018-01-13 13:20:49	google	cool-tshirts-search
99707	2018-01-10 15:30:00	buzzfeed	ten-crazy-cool-tshirts-facts
99763	2018-01-26 22:35:30	nytimes	getting-to-know-cool-tshirts
99765	2018-01-04 05:59:46	buzzfeed	ten-crazy-cool-tshirts-facts
99769	2018-01-25 16:08:56	medium	interview-with-cool-tshirts-founder
99838	2018-01-02 05:58:34	medium	interview-with-cool-tshirts-founder
99843	2018-01-19 21:39:08	medium	interview-with-cool-tshirts-founder
99868	2018-01-23 11:31:16	nytimes	getting-to-know-cool-tshirts
99897	2018-01-03 07:06:18	nytimes	getting-to-know-cool-tshirts
99928	2018-01-20 11:16:09	medium	interview-with-cool-tshirts-founder
99933	2018-01-25 00:04:39	nytimes	getting-to-know-cool-tshirts
99990	2018-01-13 23:30:09	medium	interview-with-cool-tshirts-founder
